token_id	words	labels
41	su	O
42	mitad	O
43	por	O
44	una	O
45	cúpula	O
46	formada	O
47	por	O
48	escamas	O
49	lineares	O
50	revueltas,	O
51	blandas	O
52	y	O
53	tomentosas,	O
54	teniendo	O
55	en	O
56	su	O
57	conjunto	O
58	la	O
59	apariencia	O
60	de	O
61	la	O
62	cabellera	O
63	de	O
64	medusa	O

1	Maduración	O
2	bianual	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Es	O
5	poco	O
6	exigente	O
7	en	O
8	cuanto	O
9	al	O
10	suelo,	O
11	prefiriendo	O
12	los	O
13	silíceo-arcillosos,	O
14	profundos,	O
15	frescos,	O
16	sueltos	O
17	y	O
18	relativamente	O
19	secos	O

1	Clima	O
2	templado-frío	O
3	a	O
4	frío-templado,	O
5	con	O
6	una	O
7	precipitación	O
8	anual	O
9	de	O
10	500	O
11	mm	O

1	Especie	O
2	de	O
3	media	O
4	luz	O
5	que	O
6	presenta	O
7	un	O
8	crecimiento	O
9	relativamente	O
10	rápido	O
11	si	O
12	la	O
13	luz	O
14	y	O
15	la	O
16	temperatura	O
17	le	O
18	son	O
19	favorables	O

1	Existen	O
2	dos	O
3	cultivares:	O
4	‘Laciniata’,	O
5	de	O
6	hojas	O
7	pinnatífidas;	O
8	‘Pendula’,	O
9	de	O
10	ramillas	O
11	colgantes	O

1	Su	O
2	madera	O
3	es	O
4	dura,	O
5	densa	O
6	y	O
7	poco	O
8	resistente,	O
9	salvo	O
10	si	O
11	está	O
12	debajo	O
13	del	O
14	agua	O

1	Al	O
2	permanecer	O
3	las	O
4	hojas	O
5	secas	O
6	sobre	O
7	las	O
8	ramas	O
9	en	O
10	invierno	O
11	le	O
12	hacen	O
13	recomendable	O
14	para	O
15	formar	O
16	barreras	O
17	cortavientos	O

1	Zona	O
2	7	O
3	QUERCUS	O
4	VIRGINIANA	O
5	Mill	O

1	Familia:	O
2	Fagaceae	O
3	Sinónimos:	O
4	Quercus	O
5	virens	O
6	Ait	O

1	Nombre	O
2	común:	O
3	Roble	O
4	de	O
5	Virginia	O
6	Virginia	O
7	oak	O
8	Lugar	O
9	de	O
10	origen:	O
11	Sureste	O
12	de	O
13	Estados	O
14	Unidos,	O
15	México,	O
16	Cuba	O
17	y	O
18	América	O
19	Central	O

1	Etimología:	O
2	Quercus,	O
3	nombre	O
4	latino	O
5	de	O
6	la	O
7	encina,	O
8	roble,	O
9	etc	O

1	Virginiana,	O
2	del	O
3	latín	O
4	virginianus-a-um,	O
5	aludiendo	O
6	al	O
7	estado	O
8	de	O
9	Virginia	O
10	en	O
11	donde	O
12	es	O
13	abundante	O
14	esta	O
15	especie	O

1	Descripción:	O
2	árbol	O
3	de	O
4	hojas	O
5	persistentes	O
6	de	O
7	hasta	O
8	20	O
9	m	O
10	de	O
11	altura,	O
12	con	O
13	la	O
14	corteza	O
15	de	O
16	color	O
17	marrón	O
18	rojizo,	O
19	rugosa	O
20	y	O
21	profundamente	O
22	agrietada	O

1	La	O
2	base	O
3	del	O
4	tronco	O
5	presenta	O
6	unos	O
7	contrafuertes;	O
8	la	O
9	copa	O
10	es	O
11	redondeada,	O
12	ancha,	O
13	densa	O
14	y	O
15	las	O
16	ramas	O
17	extendidas	O
18	más	O
19	o	O
20	menos	O
21	horizontalmente	O

1	Brotes	O
2	jóvenes	O
3	con	O
4	pelos	O
5	blanquecinos	O

1	Yemas	O
2	pequeñas,	O
3	de	O
4	alrededor	O
5	de	O
6	4	O
7	mm	O
8	de	O
9	longitud,	O
10	globosas	O

1	Hojas	O
2	gruesas,	O
3	de	O
4	elípticas	O
5	a	O
6	oblongas,	O
7	de	O
8	3-12	O
9	x	O
10	1-5	O
11	cm,	O
12	con	O
13	pecíolo	O
14	de	O
15	4-6	O
16	mm	O
17	de	O
18	longitud;	O
19	tienen	O
20	los	O
21	márgenes	O
22	enteros	O
23	o	O
24	con	O
25	pocos	O
26	dientes	O
27	obtusos,	O
28	el	O
29	ápice	O
30	es	O
31	redondeado	O
32	y	O
33	la	O
34	base	O
35	atenuada;	O
36	son	O
37	glabras	O
38	y	O
39	de	O
40	color	O
41	verde	O
42	oscuro	O
43	brillante	O
44	por	O
45	el	O
46	haz	O
47	y	O
48	densamente	O
49	blanco-pelosas	O
50	por	O
51	el	O
52	envés	O

1	Bellota	O
2	ovoidea	O
3	de	O
4	hasta	O
5	2,5	O
6	cm	O
7	de	O
8	longitud,	O
9	con	O
10	la	O
11	cuarta	O
12	parte	O
13	inferior	O
14	cubierta	O
15	por	O
16	una	O
17	cúpula,	O
18	que	O
19	tiene	O
20	en	O
21	la	O
22	parte	O
23	superior	O
24	escamas	O
25	pelosas,	O
26	estrechamente	O
27	imbricadas;	O
28	las	O
29	bellotas	O
30	están	O
31	dispuestas	O
32	sobre	O
33	largos	O
34	pedúnculos	O
35	en	O
36	grupos	O
37	de	O
38	3	O
39	a	O
40	5	O

1	Maduración	O
2	anual	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Requiere	O
5	suelos	O
6	arenosos,	O
7	algo	O
8	húmedos,	O
9	tolerando	O
10	algo	O
11	de	O
12	sal,	O
13	aguanta	O
14	el	O
15	frío	O
16	y	O
17	tiene	O
18	un	O
19	rápido	O
20	crecimiento	O

1	Se	O
2	transplanta	O
3	fácilmente	O
4	en	O
5	las	O
6	primeras	O
7	edades	O

1	Su	O
2	madera	O
3	es	O
4	dura	O
5	y	O
6	resistente,	O
7	empleándose	O
8	en	O
9	construcción	O
10	naval	O

1	En	O
2	algunos	O
3	lugares	O
4	las	O
5	bellotas	O
6	se	O
7	consideran	O
8	comestibles	O

1	Árbol	O
2	considerado	O
3	muy	O
4	ornamental	O
5	y	O
6	tenido	O
7	como	O
8	un	O
9	símbolo	O
10	en	O
11	los	O
12	estados	O
13	del	O
14	sur	O

1	Zona	O
2	7	O
3	QUERCUS	O
4	HUMILIS	O
5	Mill	O

1	Familia:	O
2	Fagaceae	O
3	Sinónimos:	O
4	Q	O

1	pubescens	O
2	Willd	O

1	,	O
2	Q	O

1	lanuginosa	O
2	(Lam	O

1	)	O
2	Thuill	O

1	Nombre	O
2	común:	O
3	Roble	O
4	pubescente	O
5	White	O
6	oak	O
7	Lugar	O
8	de	O
9	origen:	O
10	centro	O
11	y	O
12	sur	O
13	de	O
14	Europa,	O
15	Turquía,	O
16	Crimea	O

1	Etimología:	O
2	Quercus,	O
3	nombre	O
4	latino	O
5	de	O
6	la	O
7	encina,	O
8	roble,	O
9	etc	O

1	Humilis,	O
2	del	O
3	latín	O
4	humilis-e,	O
5	humilde,	O
6	bajo,	O
7	aludiendo	O
8	a	O
9	su	O
10	tamaño	O
11	en	O
12	relación	O
13	con	O
14	otros	O
15	robles	O

1	Descripción:	O
2	árbol	O
3	caducifolio	O
4	de	O
5	10-15	O
6	m	O
7	de	O
8	altura,	O
9	aunque	O
10	a	O
11	veces	O
12	no	O
13	pasa	O
14	de	O
15	arbusto,	O
16	con	O
17	sistema	O
18	radical	O
19	potente	O
20	y	O
21	tronco	O
22	flexuoso	O
23	de	O
24	corteza	O
25	pardusca	O
26	o	O
27	grisácea,	O
28	para	O
29	hacerse	O
30	después	O
31	negra	O
32	y	O
33	agrietada;	O
34	copa	O
35	amplia,	O
36	regular	O
37	y	O
38	redondeada	O

1	Yemas	O
2	oviformes	O
3	y	O
4	tomentosas	O
5	y	O
6	brotes	O
7	jóvenes	O
8	cubiertos	O
9	de	O
10	vellosidad	O

1	Hojas	O
2	subcoriáceas,	O
3	marcescentes,	O
4	oblongo-obovadas,	O
5	de	O
6	4-12	O
7	x	O
8	2-6	O
9	cm;	O
10	márgenes	O
11	profundamente	O
12	lobulados,	O
13	con	O
14	5-8	O
15	lóbulos	O
16	por	O
17	cada	O
18	lado;	O
19	ápice	O
20	redondeado	O
21	y	O
22	base	O
23	redondeada	O
24	o	O
25	ligeramente	O
26	acorazonada;	O
27	pecíolo	O
28	tomentoso,	O
29	subcilíndrico,	O
30	de	O
31	5-15	O
32	mm	O
33	de	O
34	longitud;	O
35	tienen	O
36	de	O
37	4	O
38	a	O
39	9	O
40	pares	O
41	de	O
42	nervios;	O
43	son	O
44	densamente	O
45	tomentosas	O
46	por	O
47	ambas	O
48	caras	O
49	al	O
50	principio,	O
51	después	O
52	de	O
53	color	O
54	verde	O
55	oscuro	O
56	y	O
57	lampiñas	O
58	por	O
59	el	O
60	haz,	O
61	persistiendo	O
62	un	O
63	tomento	O
64	grisáceo	O
65	por	O
66	el	O
67	envés	O
68	que	O
69	le	O
70	comunica	O
71	un	O
72	color	O
73	verde	O
74	sucio	O

1	Bellotas	O
2	ovoides	O
3	de	O
4	color	O
5	castaño	O
6	claro,	O
7	de	O
8	1035	O
9	mm	O
10	de	O
11	longitud	O
12	y	O
13	una	O
14	anchura	O
15	de	O
16	10-20	O
17	mm,	O
18	solitarias	O
19	o	O
20	en	O
21	grupos	O
22	de	O
23	2	O
24	a	O
25	5	O
26	sobre	O
27	un	O
28	breve	O
29	pedúnculo	O
30	menor	O
31	de	O
32	1	O
33	cm	O
34	de	O
35	longitud;	O
36	están	O
37	cubiertas	O
38	de	O
39	1/2	O
40	a	O
41	1/3	O
42	de	O
43	su	O
44	longitud	O
45	por	O
46	una	O
47	cúpula	O
48	formada	O
49	por	O
50	escamas	O
51	gruesas	O
52	imbricadas,	O
53	de	O
54	tono	O
55	ceniciento,	O
56	tomentosas	O

1	Maduración	O
2	anual	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Aunque	O
5	es	O
6	indiferente	O
7	en	O
8	cuanto	O
9	al	O
10	sustrato,	O
11	vive	O
12	con	O
13	frecuencia	O
14	en	O
15	suelos	O
16	calizos,	O
17	a	O
18	veces	O
19	pedregosos	O
20	y	O
21	poco	O
22	profundos	O

1	Aguanta	O
2	sequías	O
3	y	O
4	el	O
5	calor,	O
6	siendo	O
7	poco	O
8	exigente	O
9	en	O
10	humedad,	O
11	profundidad	O
12	y	O
13	fertilidad	O
14	del	O
15	suelo,	O
16	si	O
17	bien	O
18	su	O
19	mejor	O
20	desarrollo	O
21	se	O
22	produce	O
23	con	O
24	600	O
25	mm	O
26	de	O
27	precipitación	O
28	al	O
29	año	O

1	Es	O
2	especie	O
3	de	O
4	luz	O
5	y	O
6	tiene	O
7	un	O
8	crecimiento	O
9	medio	O

1	Bajo	O
2	el	O
3	suelo	O
4	donde	O
5	viven	O
6	estos	O
7	árboles	O
8	se	O
9	cultivan	O
10	buenas	O
11	trufas	O

1	Zona	O
2	7	O
3	RHODODENDRON	O
4	AUGUSTINII	O
5	Hemsl	O

1	Familia:	O
2	Ericaceae	O
3	Nombre	O
4	común:	O
5	Rododendro	O
6	de	O
7	Augustín	O
8	Lugar	O
9	de	O
10	origen:	O
11	Nativo	O
12	de	O
13	China	O
14	Etimología:	O
15	Rhododendron,	O
16	del	O
17	griego	O
18	rhodon	O
19	=	O
20	rosa	O
21	y	O
22	dendron	O
23	=	O
24	árbol	O

1	Augustinii,	O
2	dedicado	O
3	a	O
4	Augustine	O
5	Henry	O
6	(1857-1930),	O
7	médico	O
8	irlandés	O
9	que	O
10	coleccionó	O
11	plantas	O
12	en	O
13	China	O
14	central	O

1	Descripción:	O
2	Arbusto	O
3	siempreverde	O
4	de	O
5	2-3	O
6	m	O
7	de	O
8	altura,	O
9	con	O
10	las	O
11	ramillas	O
12	jóvenes	O
13	pubescentes	O
14	y	O
15	glandulosas	O

1	Hojas	O
2	lanceoladas,	O
3	acuminadas,	O
4	de	O
5	4-12	O
6	cm	O
7	de	O
8	longitud	O
9	y	O
10	1,5-3	O
11	cm	O
12	de	O
13	anchura,	O
14	glabras	O
15	en	O
16	el	O
17	haz	O
18	y	O
19	glandulosas	O
20	en	O
21	el	O
22	envés,	O
23	con	O
24	el	O
25	nervio	O
26	central	O
27	pubescente	O

1	Flores	O
2	generalmente	O
3	en	O
4	grupos	O
5	de	O
6	3,	O
7	con	O
8	la	O
9	corola	O
10	infundibuliforme	O
11	con	O
12	5	O
13	lóbulos,	O
14	de	O
15	color	O
16	lila	O
17	a	O
18	azul-violeta	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplican	O
6	por	O
7	esquejes	O
8	y	O
9	acodos	O

1	Requiere	O
2	suelos	O
3	neutros	O
4	o	O
5	ácidos,	O
6	perjudicándoles	O
7	los	O
8	suelos	O
9	que	O
10	no	O
11	drenen	O
12	bien	O
13	y	O
14	los	O
15	alcalinos	O

1	Tolera	O
2	bien	O
3	el	O
4	frío	O

1	Zona	O
2	7	O
3	HIBISCUS	O
4	MUTABILIS	O
5	L	O

1	Familia:	O
2	Malvaceae	O
3	Nombre	O
4	común:	O
5	Rosa	B
6	algodón	I

1	Lugar	O
2	de	O
3	origen:	O
4	China	O

1	Etimología:	O
2	Hibiscus,	O
3	nombre	O
4	antiguo	O
5	griego	O
6	y	O
7	latino	O

1	Mutabilis,	O
2	del	O
3	latín	O
4	mutabilis-e,	O
5	que	O
6	cambia,	O
7	refiriéndose	O
8	al	O
9	cambio	O
10	de	O
11	color	O
12	de	O
13	sus	O
14	flores	O

1	Descripción:	O
2	Arbusto	O
3	o	O
4	arbolillo	O
5	muy	O
6	similar	O
7	a	O
8	H	O

1	indicus	O
2	(Burm	O

1	)	O
2	Hochr	O

1	y	O
2	con	O
3	el	O
4	que	O
5	se	O
6	suele	O
7	confundir,	O
8	diferenciándose	O
9	por	O
10	tener	O
11	un	O
12	epicáliz	O
13	o	O
14	calículo	O
15	con	O
16	8-12	O
17	segmentos	O
18	lineares	O
19	y	O
20	ligeramente	O
21	unidos	O
22	en	O
23	la	O
24	base,	O
25	por	O
26	sus	O
27	estigmas	O
28	de	O
29	color	O
30	amarillo	O
31	y	O
32	por	O
33	sus	O
34	flores,	O
35	a	O
36	menudo	O
37	dobles,	O
38	que	O
39	tienen	O
40	la	O
41	característica	O
42	de	O
43	abrir	O
44	de	O
45	color	O
46	blanco	O
47	e	O
48	ir	O
49	cambiando	O
50	de	O
51	color	O
52	a	O
53	medida	O
54	que	O
55	pasa	O
56	el	O
57	día,	O
58	tornándose	O
59	de	O
60	color	O
61	rosa	O
62	y	O
63	marchitándose	O
64	rojizas	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Requiere	O
5	exposición	O
6	soleada	O
7	y	O
8	humedad	O
9	en	O
10	verano	O

1	Permite	O
2	las	O
3	podas	O
4	relativamente	O
5	fuertes	O

1	Se	O
2	multiplica	O
3	por	O
4	esquejes	O

1	Zonas	O
2	9-10	O
3	BROWNEA	O
4	GRANDICEPS	O
5	Jacq	O

1	Familia:	O
2	Caesalpiniaceae	O
3	(Leguminosae)	O
4	Nombre	O
5	común:	O
6	Rosa	O
7	de	O
8	montaña	O
9	Mountain	O
10	rose	O
11	Lugar	O
12	de	O
13	origen:	O
14	Trópicos	O
15	de	O
16	América	O

1	Etimología:	O
2	Brownea,	O
3	dedicado	O
4	a	O
5	Patrick	O
6	Browne	O
7	(1720-1790),	O
8	físico	O
9	irlandes	O
10	autor	O
11	de	O
12	una	O
13	historia	O
14	natural	O
15	de	O
16	Jamaica	O

1	Grandiceps	O
2	=	O
3	significa	O
4	grandes	O
5	cabezuelas,	O
6	aludiendo	O
7	a	O
8	sus	O
9	flores	O

1	Descripción:	O
2	Arbolito	O
3	de	O
4	3-8	O
5	m	O
6	de	O
7	altura,	O
8	con	O
9	el	O
10	tronco	O
11	delgado	O

1	Hojas	O
2	compuestas,	O
3	paripinnadas,	O
4	de	O
5	15-45	O
6	cm	O
7	de	O
8	longitud,	O
9	con	O
10	515	O
11	pares	O
12	de	O
13	folíolos	O

1	Las	O
2	hojas	O
3	jóvenes	O
4	cuelgan	O
5	y	O
6	tienen	O
7	tintes	O
8	morados,	O
9	dando	O
10	el	O
11	aspecto	O
12	de	O
13	secas,	O
14	pero	O
15	poco	O
16	a	O
17	poco	O
18	van	O
19	tomando	O
20	color	O
21	verde	O

1	Inflorescencias	O
2	en	O
3	cabezuelas	O
4	que	O
5	nacen	O
6	directamente	O
7	de	O
8	las	O
9	ramas	O
10	o	O
11	del	O
12	tronco,	O
13	de	O
14	10-15	O
15	cm	O
16	de	O
17	diámetro,	O
18	rodeadas	O
19	de	O
20	brácteas	O
21	escamosas	O
22	de	O
23	color	O
24	rojo	O

1	Flores	O
2	de	O
3	color	O
4	rojo	O
5	que	O
6	van	O
7	abriendo	O
8	desde	O
9	la	O
10	periferia	O
11	hacia	O
12	el	O
13	centro	O
14	de	O
15	la	O
16	inflorescencia	O

1	Fruto	O
2	en	O
3	legumbre	O
4	chata,	O
5	coriácea,	O
6	de	O
7	hasta	O
8	25	O
9	cm	O
10	de	O
11	longitud	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas,	O
8	siendo	O
9	dificil	O
10	por	O
11	esquejes	O

1	Requiere	O
2	suelos	O
3	fértiles	O
4	y	O
5	exposición	O
6	sombreada	O

1	Tiene	O
2	un	O
3	crecimiento	O
4	lento	O

1	Localmente	O
2	tiene	O
3	aplicaciones	O
4	medicinales	O

1	Zona	O
2	11	O
3	HIBISCUS	O
4	SYRIACUS	O
5	L	O

1	Familia:	O
2	Malvaceae	O
3	Nombre	O
4	común:	O
5	Rosa	O
6	de	O
7	Siria	O

1	Lugar	O
2	de	O
3	origen:	O
4	Este	O
5	de	O
6	Asia	O
7	Etimología:	O
8	Hibiscus,	O
9	nombre	O
10	antiguo	O
11	griego	O
12	y	O
13	latino	O

1	Syriacus,	O
2	del	O
3	latín	O
4	syriacus-a-um	O
5	=	O
6	procedente	O
7	de	O
8	Siria	O

1	Descripción:	O
2	Arbusto	O
3	o	O
4	arbolito	O
5	caducifolio	O
6	que	O
7	llega	O
8	a	O
9	alcanzar	O
10	hasta	O
11	3-4	O
12	m	O
13	de	O
14	altura	O

1	Posee	O
2	hojas	O
3	de	O
4	3-7	O
5	cm	O
6	de	O
7	longitud,	O
8	con	O
9	lóbulos	O
10	estrechos	O
11	y	O
12	toscamente	O
13	dentada	O
14	en	O
15	los	O
16	bordes	O

1	Flores	O
2	solitarias	O
3	o	O
4	en	O
5	pares,	O
6	con	O
7	calículo	O
8	de	O
9	6-8	O
10	segmentos	O

1	Corola	O
2	sencilla	O
3	o	O
4	doble,	O
5	con	O
6	pétalos	O
7	de	O
8	4-7	O
9	cm	O
10	de	O
11	longitud	O
12	de	O
13	color	O
14	blanco,	O
15	lavanda	O
16	o	O
17	rojizo	O

1	Columna	O
2	estaminal	O
3	sin	O
4	sobresalir	O
5	a	O
6	los	O
7	pétalos	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	puede	O
6	cultivar	O
7	en	O
8	todos	O
9	los	O
10	climas	O

1	No	O
2	es	O
3	demasiado	O
4	exigente	O
5	en	O
6	suelos	O
7	siempre	O
8	que	O
9	tenga	O
10	la	O
11	humedad	O
12	necesaria	O

1	Si	O
2	se	O
3	desea	O
4	una	O
5	buena	O
6	floración	O
7	conviene	O
8	podar	O
9	fuerte	O
10	cada	O
11	año	O
12	para	O
13	que	O
14	emita	O
15	muchas	O
16	ramificaciones	O
17	desde	O
18	la	O
19	base	O

1	Mediante	O
2	la	O
3	poda	O
4	puede	O
5	obtenerse	O
6	un	O
7	arbolito	O
8	ideal	O
9	para	O
10	calles	O
11	pequeñas,	O
12	pero	O
13	la	O
14	floración	O
15	será	O
16	escasa	O

1	Zonas	O
2	8	O
3	a	O
4	11	O
5	SABAL	O
6	BERMUDANA	O
7	L	O

1	Bailey	O
2	Familia:	O
3	Arecaceae	O
4	(Palmae)	O
5	Sinónimos:	O
6	Sabal	O
7	princeps	O
8	Hort	O

1	ex	O
2	Becc	O

1	Nombre	O
2	común:	O
3	Sabal	O
4	de	O
5	Bermuda	O

1	Lugar	O
2	de	O
3	origen:	O
4	Bermuda	O

1	Etimología:	O
2	Sabal,	O
3	de	O
4	su	O
5	nombre	O
6	nativo	O

1	Bermudana	O
2	=	O
3	alude	O
4	a	O
5	su	O
6	origen	O
7	de	O
8	Bermuda	O

1	Descripción:	O
2	Palmera	O
3	hermafrodita	O
4	de	O
5	7	O
6	m	O
7	de	O
8	altura	O
9	y	O
10	20-35	O
11	cm	O
12	de	O
13	grosor,	O
14	con	O
15	tallos	O
16	solitarios	O
17	y	O
18	hojas	O
19	costapalmadas	O
20	con	O
21	hastula	O
22	grande	O

1	Folíolos	O
2	en	O
3	número	O
4	de	O
5	85-95,	O
6	rígidos,	O
7	unidos	O
8	en	O
9	la	O
10	base	O
11	a	O
12	lo	O
13	largo	O
14	de	O
15	la	O
16	mitad	O
17	de	O
18	su	O
19	longitud	O

1	Frutos	O
2	aperados	O
3	o	O
4	globosos,	O
5	negruzcos,	O
6	de	O
7	1,3-1,9	O
8	cm	O
9	de	O
10	diámetro	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas,	O
8	que	O
9	germinan	O
10	en	O
11	2	O
12	meses	O

1	Requiere	O
2	buen	O
3	drenaje	O
4	y	O
5	exposición	O
6	soleada	O

1	Zonas	O
2	10	O
3	a	O
4	11	O
5	SABAL	O
6	PALMETTO	O
7	(Walter)	O
8	Lodd	O

1	ex	O
2	Schult	O

1	Familia:	O
2	Arecaceae	O
3	(Palmae)	O
4	Sinónimos:	O
5	Corypha	O
6	palmetto	O
7	Walter	O
8	Nombre	O
9	común:	O
10	Sabal	O
11	de	O
12	Carolina	O

1	Lugar	O
2	de	O
3	origen:	O
4	Sureste	O
5	de	O
6	los	O
7	EE	O

1	(Carolina,	O
2	Florida)	O

1	Etimología:	O
2	Sabal,	O
3	de	O
4	su	O
5	nombre	O
6	nativo	O

1	Palmetto	O
2	=	O
3	palmera	O
4	pequeña	O

1	Descripción:	O
2	Palmera	O
3	hermafrodita	O
4	con	O
5	el	O
6	tronco	O
7	a	O
8	veces	O
9	cubierto	O
10	de	O
11	restos	O
12	de	O
13	hojas	O
14	viejas	O
15	o	O
16	más	O
17	o	O
18	menos	O
19	liso,	O
20	pudiendo	O
21	alcanzar	O
22	desde	O
23	5	O
24	a	O
25	20	O
26	m	O

1	de	O
2	altura	O
3	y	O
4	un	O
5	diámetro	O
6	de	O
7	hasta	O
8	50	O
9	cm	O

1	Hojas	O
2	costapalmadas	O
3	de	O
4	1-1	O

1	6	O
2	m	O

1	de	O
2	diámetro,	O
3	divididas	O
4	hasta	O
5	una	O
6	tercera	O
7	parte	O
8	de	O
9	su	O
10	longitud	O
11	en	O
12	segmentos	O
13	con	O
14	numerosas	O
15	fibras	O
16	entre	O
17	ellos	O

1	Segmentos	O
2	o	O
3	folíolos	O
4	agudos,	O
5	bífidos,	O
6	de	O
7	color	O
8	verde	O
9	o,	O
10	a	O
11	veces,	O
12	ligeramente	O
13	azulados	O

1	Pecíolo	O
2	inerme	O
3	penetrando	O
4	muchísimo	O
5	en	O
6	el	O
7	limbo,	O
8	arqueándose	O
9	y	O
10	dándole	O
11	a	O
12	la	O
13	hoja	O
14	una	O
15	curvatura	O
16	característica	O

1	Inflorescencias	O
2	tan	O
3	largas	O
4	o	O
5	más	O
6	que	O
7	las	O
8	hojas,	O
9	con	O
10	flores	O
11	blanquecinas	O

1	Frutos	O
2	globosos	O
3	de	O
4	unos	O
5	0	O

1	8	O
2	cm	O

1	de	O
2	diámetro	O
3	y	O
4	color	O
5	marrón	O
6	brillante	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas	O
8	que	O
9	germinan	O
10	en	O
11	unos	O
12	70	O
13	días	O

1	Palmera	O
2	rústica	O
3	que	O
4	tolera	O
5	suelos	O
6	arenosos	O
7	e	O
8	incluso	O
9	inundados	O
10	temporalmente	O

1	Exposición	O
2	soleada	O

1	Crecimiento	O
2	rápido	O

1	Zonas	O
2	9	O
3	a	O
4	11	O
5	SABAL	O
6	ETONIA	O
7	Swingle	O
8	ex	O
9	Nash	O
10	Familia:	O
11	Arecaceae	O
12	(Palmae)	O
13	Nombre	O
14	común:	O
15	Sabal	O
16	de	O
17	Florida	O

1	Lugar	O
2	de	O
3	origen:	O
4	Florida	O

1	Etimología:	O
2	Sabal,	O
3	de	O
4	su	O
5	nombre	O
6	nativo	O

1	Etonia,	O
2	del	O
3	nombre	O
4	de	O
5	su	O
6	localidad	O
7	típica	O
8	en	O
9	Florida	O

1	Descripción:	O
2	Palmera	O
3	de	O
4	tronco	O
5	solitario,	O
6	corto	O
7	y	O
8	subterráneo,	O
9	aunque	O
10	a	O
11	veces	O
12	erecto	O
13	y	O
14	de	O
15	hasta	O
16	2	O
17	m	O
18	de	O
19	altura	O

1	Hojas	O
2	costapalmadas,	O
3	verde	O
4	amarillentas,	O
5	con	O
6	costa	O
7	prominente	O

1	Folíolos	O
2	25-50,	O
3	rígidos,	O
4	unidos	O
5	cortamente	O
6	en	O
7	la	O
8	base	O

1	Inflorescencia	O
2	ramificada,	O
3	erecta,	O
4	más	O
5	corta	O
6	que	O
7	las	O
8	hojas	O

1	Frutos	O
2	globosos,	O
3	algo	O
4	más	O
5	anchos	O
6	que	O
7	largos,	O
8	de	O
9	color	O
10	negrocastaño	O

1	Datos	O
2	de	O
3	cultivo:	O
4	Se	O
5	multiplica	O
6	por	O
7	semillas,	O
8	que	O
9	germinan	O
10	en	O
11	unos	O
12	2	O
13	meses	O

1	Palmera	O
2	resistente	O
3	que	O
4	requiere	O
5	buen	O
6	drenaje	O

1	Zonas	O
2	10	O
3	a	O
4	11	O
5	SABAL	O
6	UMBRACULIFERA	O
7	(Jacq	O

1	)	O
2	Mart	O

1	Familia:	O
2	Arecaceae	O
3	(Palmae)	O
4	Sinónimos:	O
5	Sabal	O
6	blackburniana	O
7	Glazebr	O

1	ex	O
2	Schult	O

1	Nombre	O
2	común:	O
3	Sabal	O
4	de	O
5	Santo	O
6	Domingo	O

1	Lugar	O
2	de	O
3	origen:	O
4	República	O
5	Dominicana	O

1	Etimología:	O
2	Sabal,	O
3	de	O
4	su	O
5	nombre	O
6	nativo	O

1	Umbraculifera,	O
2	del	O
3	latín	O
4	umbraculiferus-a-um,	O
5	con	O
6	la	O
7	forma	O
8	de	O
9	paraguas	O
10	abierto,	O
11	por	O
12	su	O
13	copa	O

1	Descripción:	O
2	Palmera	O
3	hermafrodita	O
4	de	O
5	tronco	O
6	recto	O
7	y	O
8	grueso,	O
9	liso,	O
10	de	O
11	color	O
12	grisáceo,	O
13	que	O
14	puede	O
15	alcanzar	O
16	15	O
17	m	O

1	de	O
2	altura	O
3	y	O
4	hasta	O
5	70	O
6	cm	O

1	de	O
2	diámetro	O

1	Hojas	O
2	costapalmadas	O
3	de	O
4	1	O

1	5	O
2	m	O

1	de	O
2	diámetro,	O
3	divididas	O
4	hasta	O
5	su	O
6	mitad	O
7	en	O
8	segmentos	O
9	sin	O
10	filamentos	O
11	entre	O
12	ellos	O

1	Folíolos	O
2	o	O
3	segmentos	O
4	agudos,	O
5	con	O
6	el	O
7	nervio	O
8	central	O
9	poco	O
10	visible	O
11	en	O
12	el	O
13	envés,	O
14	de	O
15	color	O
16	verde	O
17	grisáceo,	O
18	pero	O
19	no	O
20	glaucos	O

1	Pecíolo	O
2	de	O
3	1	O

1	5	O
2	m	O

1	de	O
2	longitud	O
3	que	O
4	se	O
5	introduce	O
6	en	O
7	el	O
8	limbo	O
9	notablemente,	O
10	dándole	O
11	un	O
12	aspecto	O
13	arqueado	O

